TS_LOAD;SYS_DESC;VEH_SER_NO;OPR_NAME
2017-03-08 09:09:10.000000;U-BOLT;QMA357;Front U-Bolt
2017-03-08 09:10:01.000000;STVMS Tracking Top Station;SPA495;Top Station
2017-03-08 09:10:34.000000;U-BOLT;QMA357;Rear U-Bolt
2017-03-08 09:10:42.977000;Hood Conveyor;YAP829;Hood Upload
2017-03-08 09:10:47.687762;Paint Inspection;JBC439;PAINT
2017-03-08 09:10:50.880000;Assembly Line Tracker;YAP829;Pool 13 Start
2017-03-08 09:10:51.637000;Assembly Line Tracker;LTV094;Pool 13 Start
2017-03-08 09:10:52.447000;Assembly Line Tracker;SPA495;Pool 60 Start
2017-03-08 09:11:00.543000;Cab call scan;GFM783;A Line
2017-03-08 09:12:34.920000;Cab in white conveyer;JIN079;CIW upload
2017-03-08 09:14:21.797000;Cab Call Scan;JCM567;B Line
2017-03-08 09:15:48.777000;Hood Conveyor;ZIQ738;Hood Upload
2017-03-08 09:15:53.000000;STVMS Tracking Top Station;RAI572;Top Station
2017-03-08 09:16:07.763000;Cab Conveyer;CJQ075;Cab Upload 2
2017-03-08 09:16:07.763000;Cab Conveyor / Monorail;CJQ075;Cab Upload
2017-03-08 09:16:43.000000;U-BOLT;ERC382;Front U-Bolt
2017-03-08 09:17:55.000000;U-BOLT;ERC382;Rear U-Bolt
2017-03-08 09:18:18.620000;Cab in white conveyer;HCS198;CIW upload
2017-03-08 09:18:39.153000;OMT Offline Tracking;KSP816;Enter Offline
2017-03-08 09:19:12.000000;STVMS Tracking Chassis Start;LTV094;Chassis Start
2017-03-08 09:19:14.000000;STVMS Tracking Chassis Start;YAP829;Chassis Start
2017-03-08 09:19:17.000000;STVMS Tracking Chassis Start;ZIQ738;Chassis Start
2017-03-08 09:19:19.012240;Paint Inspection;QPC953;PAINT
2017-03-08 09:19:20.000000;STVMS Tracking Chassis Start;THO850;Chassis Start
2017-03-08 09:20:02.330000;Cab Conveyer;RQJ940;Cab Upload 2
2017-03-08 09:20:02.330000;Cab Conveyor / Monorail;RQJ940;Cab Upload
2017-03-08 09:20:54.370000;Assembly Line Tracker;RAI572;Pool 60 Start
2017-03-08 09:21:33.120000;OMT Offline Tracking;JBQ468;Enter Offline
2017-03-08 09:24:05.803000;Hood Conveyor;THO850;Hood Upload
2017-03-08 09:24:13.237000;Cab Call Scan;EUZ386;B Line
2017-03-08 09:24:45.000000;U-BOLT;GQV369;Front U-Bolt
2017-03-08 09:26:32.247000;Cab call scan;TMZ629;A Line
2017-03-08 09:26:56.000000;STVMS Tracking Top Station;LTV094;Top Station
2017-03-08 09:28:36.790000;Hood Conveyor;EZQ530;Hood Upload
2017-03-08 09:29:10.317000;Cab in white conveyer;TMU402;CIW upload
2017-03-08 09:30:18.290000;Cab Conveyer;YDL247;Cab Upload 2
2017-03-08 09:30:18.290000;Cab Conveyor / Monorail;YDL247;Cab Upload
2017-03-08 09:30:50.883000;Assembly Line Tracker;THO850;Pool 13 Start
2017-03-08 09:30:51.757000;Assembly Line Tracker;ZIQ738;Pool 13 Start
2017-03-08 09:30:52.693000;Assembly Line Tracker;LTV094;Pool 60 Start
2017-03-08 09:31:29.000000;STVMS Tracking Top Station;YAP829;Top Station
2017-03-08 09:31:36.000000;U-BOLT;QZB271;Front U-Bolt
2017-03-08 09:33:25.730000;Cab Call Scan;PMN417;B Line
2017-03-08 09:34:04.000000;U-BOLT;QZB271;Rear U-Bolt
2017-03-08 09:35:51.733000;Assembly Line Tracker;YAP829;Pool 60 Start
2017-03-08 09:36:12.000000;STVMS Tracking Chassis Start;EZQ530;Chassis Start
2017-03-08 09:36:15.000000;STVMS Tracking Chassis Start;ARS065;Chassis Start
2017-03-08 09:37:44.857000;Cab in white conveyer;EBM074;CIW upload
2017-03-08 09:38:17.000000;STVMS Tracking Top Station;ZIQ738;Top Station
2017-03-08 09:39:36.693000;OMT Offline Tracking;LVP764;Enter Offline
2017-03-08 09:40:30.000000;U-BOLT;YGL283;Rear U-Bolt
2017-03-08 09:40:51.103000;Assembly Line Tracker;ZIQ738;Pool 60 Start
2017-03-08 09:40:52.040000;Assembly Line Tracker;EZQ530;Pool 13 Start
2017-03-08 09:40:54.900000;Cab Conveyer;JCM567;Cab Upload 2
2017-03-08 09:40:54.900000;Cab Conveyor / Monorail;JCM567;Cab Upload
2017-03-08 09:40:57.843000;Cab call scan;SNI285;A Line
2017-03-08 09:41:16.443000;Hood Conveyor;ARS065;Hood Upload
2017-03-08 09:42:47.000000;STVMS Tracking Top Station;THO850;Top Station
2017-03-08 09:42:53.973000;OMT Offline Tracking;QVP853;Enter Offline
2017-03-08 09:43:14.403748;Paint Inspection;SYA283;PAINT
2017-03-08 09:45:19.820000;Hood Conveyor;TZO690;Hood Upload
2017-03-08 09:45:27.433000;Cab Conveyor / Monorail;GFM783;Cab Upload
2017-03-08 09:45:27.433000;Cab Conveyer;GFM783;Cab Upload 2
2017-03-08 09:45:50.920000;Assembly Line Tracker;THO850;Pool 60 Start
2017-03-08 09:46:54.340000;Cab in white conveyer;TBP914;CIW upload
2017-03-08 09:47:09.380000;Cab Call Scan;ZDI213;B Line
2017-03-08 09:47:35.000000;U-BOLT;RHX208;Rear U-Bolt
2017-03-08 09:48:58.069358;Paint Inspection;VFR160;PAINT
2017-03-08 09:49:19.000000;STVMS Tracking Chassis Start;TZO690;Chassis Start
2017-03-08 09:49:24.000000;STVMS Tracking Chassis Start;QBR938;Chassis Start
2017-03-08 09:50:17.863000;Hood Conveyor;LED479;Hood Upload
2017-03-08 09:50:50.943000;Assembly Line Tracker;TZO690;Pool 13 Start
2017-03-08 09:50:51.867000;Assembly Line Tracker;ARS065;Pool 13 Start
2017-03-08 09:51:42.903000;Cab in white conveyer;XJI184;CIW upload
2017-03-08 09:52:43.000000;U-BOLT;WRT608;Front U-Bolt
2017-03-08 09:53:02.623411;Paint Inspection;PVZ436;PAINT
2017-03-08 09:54:31.657000;Hood Conveyor;YBJ023;Hood Upload
2017-03-08 09:54:50.000000;STVMS Tracking Top Station;EZQ530;Top Station
2017-03-08 09:55:49.917000;Cab Conveyer;EUZ386;Cab Upload 2
2017-03-08 09:55:49.917000;Cab Conveyor / Monorail;EUZ386;Cab Upload
2017-03-08 09:55:51.083000;Assembly Line Tracker;EZQ530;Pool 60 Start
2017-03-08 09:56:38.467000;Cab call scan;WQB451;A Line
2017-03-08 09:57:40.105462;Paint Inspection;ZKY831;PAINT
2017-03-08 09:58:37.483000;Hood Conveyor;DPL397;Hood Upload
2017-03-08 09:59:15.403000;Cab in white conveyer;BJM584;CIW upload
2017-03-08 09:59:43.437000;Cab Conveyer;TMZ629;Cab Upload 2
2017-03-08 09:59:43.437000;Cab Conveyor / Monorail;TMZ629;Cab Upload
2017-03-08 10:00:33.000000;U-BOLT;NUX358;Front U-Bolt
2017-03-08 10:00:35.297000;OMT Offline Tracking;XLW275;Enter Offline
2017-03-08 10:00:36.000000;STVMS Tracking Top Station;ARS065;Top Station
2017-03-08 10:00:49.487000;OMT Offline Tracking;TPJ583;Enter Offline
2017-03-08 10:00:49.487000;OMT Offline Tracking;TPJ583;Sold
2017-03-08 10:00:50.987000;Assembly Line Tracker;ARS065;Pool 60 Start
2017-03-08 10:00:51.970000;Assembly Line Tracker;LED479;Pool 13 Start
2017-03-08 10:00:52.903000;Assembly Line Tracker;QBR938;Pool 13 Start
2017-03-08 10:02:24.900000;Cab Call Scan;KMA503;B Line
2017-03-08 10:02:36.789601;Paint Inspection;JKZ317;PAINT
2017-03-08 10:03:32.000000;STVMS Tracking Top Station;TZO690;Top Station
2017-03-08 10:05:17.483000;Cab in white conveyer;JIM476;CIW upload
2017-03-08 10:05:51.000000;Assembly Line Tracker;TZO690;Pool 60 Start
2017-03-08 10:06:22.587000;Hood Conveyor;UWT728;Hood Upload
2017-03-08 10:07:18.199805;Paint Inspection;KNR831;PAINT
2017-03-08 10:07:31.000000;Cab Conveyer;PMN417;Cab Upload 2
2017-03-08 10:07:31.000000;Cab Conveyor / Monorail;PMN417;Cab Upload
2017-03-08 10:10:47.000000;STVMS Tracking Top Station;QBR938;Top Station
2017-03-08 10:10:51.100000;Assembly Line Tracker;QBR938;Pool 60 Start
2017-03-08 10:11:35.773056;Paint Inspection;AYO527;PAINT
2017-03-08 10:11:40.107000;OMT Offline Tracking;YHB831;Enter Offline
2017-03-08 10:11:40.137000;Cab call scan;KSX968;A Line
2017-03-08 10:13:28.637000;Cab in white conveyer;AIW532;CIW upload
2017-03-08 10:13:29.640000;Cab Conveyer;SNI285;Cab Upload 2
2017-03-08 10:13:29.640000;Cab Conveyor / Monorail;SNI285;Cab Upload
2017-03-08 10:14:01.730000;OMT Offline Tracking;INW067;Enter Offline
2017-03-08 10:14:22.000000;STVMS Tracking Chassis Start;LED479;Chassis Start
2017-03-08 10:14:25.000000;STVMS Tracking Chassis Start;YBJ023;Chassis Start
2017-03-08 10:14:28.000000;STVMS Tracking Chassis Start;DPL397;Chassis Start
2017-03-08 10:15:33.170000;Cab Call Scan;TFX540;B Line
2017-03-08 10:17:37.827000;Hood Conveyor;ICB356;Hood Upload
2017-03-08 10:18:17.763000;Cab in white conveyer;YRW680;CIW upload
2017-03-08 10:18:33.000000;U-BOLT;GDR742;Front U-Bolt
2017-03-08 10:19:00.750000;Cab Conveyer;ZDI213;Cab Upload 2
2017-03-08 10:19:00.750000;Cab Conveyor / Monorail;ZDI213;Cab Upload
2017-03-08 10:20:00.000000;STVMS Tracking Top Station;LED479;Top Station
2017-03-08 10:20:38.000000;U-BOLT;GDR742;Rear U-Bolt
2017-03-08 10:20:51.047000;Assembly Line Tracker;LED479;Pool 60 Start
2017-03-08 10:22:10.634725;Paint Inspection;SYV137;PAINT
2017-03-08 10:23:49.823000;Hood Conveyor;MPE786;Hood Upload
2017-03-08 10:23:50.713000;OMT Offline Tracking;WTB963;Enter Offline
2017-03-08 10:27:09.373000;Cab in white conveyer;TEK452;CIW upload
2017-03-08 10:27:13.000000;U-BOLT;SPA495;Front U-Bolt
2017-03-08 10:27:39.333000;Hood Conveyor;JBC439;Hood Upload
2017-03-08 10:27:49.830000;Cab call scan;XFN395;A Line
2017-03-08 10:27:57.000000;STVMS Tracking Top Station;YBJ023;Top Station
2017-03-08 10:28:01.933377;Paint Inspection;LGO801;PAINT
2017-03-08 10:28:22.350000;Cab Conveyer;WQB451;Cab Upload 2
2017-03-08 10:28:22.350000;Cab Conveyor / Monorail;WQB451;Cab Upload
2017-03-08 10:28:39.000000;U-BOLT;SPA495;Rear U-Bolt
2017-03-08 10:29:25.000000;STVMS Tracking Chassis Start;UWT728;Chassis Start
2017-03-08 10:30:53.137000;Assembly Line Tracker;YBJ023;Pool 60 Start
2017-03-08 10:30:55.257000;Assembly Line Tracker;UWT728;Pool 13 Start
2017-03-08 10:30:56.280000;Assembly Line Tracker;DPL397;Pool 13 Start
2017-03-08 10:30:57.320000;Assembly Line Tracker;YBJ023;Pool 13 Start
2017-03-08 10:31:01.557000;OMT Offline Tracking;JOM027;Enter Offline
2017-03-08 10:33:41.000000;U-BOLT;RAI572;Front U-Bolt
2017-03-08 10:33:48.208797;Paint Inspection;ZVI392;PAINT
2017-03-08 10:34:10.000000;STVMS Tracking Top Station;DPL397;Top Station
2017-03-08 10:35:51.060000;Assembly Line Tracker;DPL397;Pool 60 Start
2017-03-08 10:35:56.053000;OMT Offline Tracking;NKM173;Enter Offline
2017-03-08 10:38:53.083000;Cab Conveyer;KMA503;Cab Upload 2
2017-03-08 10:38:53.083000;Cab Conveyor / Monorail;KMA503;Cab Upload
2017-03-08 10:39:59.553577;Paint Inspection;FTI824;PAINT
2017-03-08 10:41:02.227000;Cab call scan;TEP325;A Line
2017-03-08 10:41:37.000000;U-BOLT;LTV094;Front U-Bolt
2017-03-08 10:41:52.250000;Cab Call Scan;TRL028;B Line
2017-03-08 10:43:45.000000;U-BOLT;LTV094;Rear U-Bolt
2017-03-08 10:44:14.000000;STVMS Tracking Chassis Start;ICB356;Chassis Start
2017-03-08 10:44:15.227000;Cab Conveyer;KSX968;Cab Upload 2
2017-03-08 10:44:15.227000;Cab Conveyor / Monorail;KSX968;Cab Upload
2017-03-08 10:44:17.000000;STVMS Tracking Chassis Start;MPE786;Chassis Start
2017-03-08 10:45:51.613000;OMT Offline Tracking;AJF195;Enter Offline
2017-03-08 10:45:53.303000;Assembly Line Tracker;ICB356;Pool 13 Start
2017-03-08 10:50:25.000000;U-BOLT;YAP829;Rear U-Bolt
2017-03-08 10:50:30.000000;U-BOLT;YAP829;Front U-Bolt
2017-03-08 10:51:16.000000;STVMS Tracking Chassis Start;JBC439;Chassis Start
2017-03-08 10:51:20.000000;STVMS Tracking Chassis Start;GSF615;Chassis Start
2017-03-08 10:51:28.000000;STVMS Tracking Chassis Start;OWH831;Chassis Start
2017-03-08 10:51:56.743000;Cab Call Scan;NKE126;B Line
2017-03-08 10:52:29.363000;OMT Offline Tracking;DZV145;Enter Offline
2017-03-08 10:55:52.377000;OMT Offline Tracking;UBZ174;Enter Offline
2017-03-08 10:55:53.220000;Assembly Line Tracker;MPE786;Pool 13 Start
2017-03-08 10:57:09.000000;U-BOLT;ZIQ738;Front U-Bolt
2017-03-08 10:58:02.000000;U-BOLT;ZIQ738;Rear U-Bolt
2017-03-08 11:00:51.113000;Assembly Line Tracker;JBC439;Pool 13 Start
2017-03-08 11:05:51.070000;Assembly Line Tracker;GSF615;Pool 13 Start
2017-03-08 11:18:56.320000;Hood Conveyor;GSF615;Hood Upload
2017-03-08 11:22:37.000000;STVMS Tracking Top Station;UWT728;Top Station
2017-03-08 11:22:48.523000;Hood Conveyor;OWH831;Hood Upload
2017-03-08 11:23:27.247000;Cab call scan;FMU279;A Line
2017-03-08 11:25:52.897000;Assembly Line Tracker;UWT728;Pool 60 Start
2017-03-08 11:26:43.900000;Cab Conveyer;TFX540;Cab Upload 2
2017-03-08 11:26:43.900000;Cab Conveyor / Monorail;TFX540;Cab Upload
2017-03-08 11:27:42.933000;Hood Conveyor;QPC953;Hood Upload
2017-03-08 11:27:58.552032;Paint Inspection;VCM016;PAINT
2017-03-08 11:28:16.000000;STVMS Tracking Top Station;ICB356;Top Station
2017-03-08 11:28:20.000000;STVMS Tracking Top Station;MPE786;Top Station
2017-03-08 11:28:43.790000;Cab in white conveyer;YBP783;CIW upload
2017-03-08 11:30:51.023000;Assembly Line Tracker;MPE786;Pool 60 Start
2017-03-08 11:30:51.977000;Assembly Line Tracker;ICB356;Pool 60 Start
2017-03-08 11:31:33.463000;Hood Conveyor;SYA283;Hood Upload
2017-03-08 11:32:57.320000;Cab Conveyer;XFN395;Cab Upload 2
2017-03-08 11:32:57.320000;Cab Conveyor / Monorail;XFN395;Cab Upload
2017-03-08 11:37:01.529113;Paint Inspection;PJL425;PAINT
2017-03-08 11:37:24.933000;Cab Conveyer;TRL028;Cab Upload 2
2017-03-08 11:37:24.933000;Cab Conveyor / Monorail;TRL028;Cab Upload
2017-03-08 11:37:40.987000;Cab Call Scan;QMA357;B Line
2017-03-08 11:39:08.000000;U-BOLT;THO850;Rear U-Bolt
2017-03-08 11:40:45.473000;OMT Offline Tracking;GOB710;Enter Offline
2017-03-08 11:41:00.000000;STVMS Tracking Top Station;JBC439;Top Station
2017-03-08 11:42:27.503000;Cab call scan;ERC382;A Line
2017-03-08 11:42:43.490000;Hood Conveyor;PVZ436;Hood Upload
2017-03-08 11:43:40.000000;U-BOLT;EZQ530;Front U-Bolt
2017-03-08 11:43:54.775762;Paint Inspection;CMI143;PAINT
2017-03-08 11:44:10.443000;OMT Offline Tracking;PMG926;Enter Offline
2017-03-08 11:45:51.970000;Assembly Line Tracker;JBC439;Pool 60 Start
2017-03-08 11:46:10.000000;STVMS Tracking Chassis Start;QPC953;Chassis Start
2017-03-08 11:46:21.140000;Cab in white conveyer;ATG468;CIW upload
2017-03-08 11:46:27.973000;Cab Conveyer;TEP325;Cab Upload 2
2017-03-08 11:46:27.973000;Cab Conveyor / Monorail;TEP325;Cab Upload
2017-03-08 11:46:49.127000;Hood Conveyor;JKZ317;Hood Upload
2017-03-08 11:48:48.213643;Paint Inspection;IOU412;PAINT
2017-03-08 11:49:18.000000;STVMS Tracking Top Station;GSF615;Top Station
2017-03-08 11:50:33.000000;U-BOLT;ARS065;Front U-Bolt
2017-03-08 11:50:36.800000;OMT Offline Tracking;CSW718;Enter Offline
2017-03-08 11:50:50.947000;Assembly Line Tracker;GSF615;Pool 60 Start
2017-03-08 11:50:51.873000;Assembly Line Tracker;QPC953;Pool 13 Start
2017-03-08 11:50:52.813000;Assembly Line Tracker;OWH831;Pool 13 Start
2017-03-08 11:51:40.117000;Cab in white conveyer;GZC132;CIW upload
2017-03-08 11:52:48.633000;Hood Conveyor;VFR160;Hood Upload
2017-03-08 11:53:46.237953;Paint Inspection;FHU982;PAINT
2017-03-08 11:54:40.557000;Cab Call Scan;GQV369;B Line
2017-03-08 11:55:14.000000;U-BOLT;ARS065;Rear U-Bolt
2017-03-08 11:55:34.000000;STVMS Tracking Top Station;OWH831;Top Station
2017-03-08 11:55:50.950000;Assembly Line Tracker;OWH831;Pool 60 Start
2017-03-08 11:56:15.667000;Cab Conveyer;NKE126;Cab Upload 2
2017-03-08 11:56:15.667000;Cab Conveyor / Monorail;NKE126;Cab Upload
2017-03-08 11:57:19.373000;Cab in white conveyer;ETS067;CIW upload
2017-03-08 11:57:48.267000;OMT Offline Tracking;QDR380;Enter Offline
2017-03-08 11:58:34.000000;U-BOLT;TZO690;Rear U-Bolt
2017-03-08 11:59:26.870000;Hood Conveyor;ZKY831;Hood Upload
2017-03-08 12:01:01.567000;Cab Conveyer;FMU279;Cab Upload 2
2017-03-08 12:01:01.567000;Cab Conveyor / Monorail;FMU279;Cab Upload
2017-03-08 12:01:28.533000;Cab call scan;QZB271;A Line
2017-03-08 12:01:31.000000;STVMS Tracking Top Station;QPC953;Top Station
2017-03-08 12:02:23.000000;STVMS Tracking Chassis Start;SYA283;Chassis Start
2017-03-08 12:02:27.000000;STVMS Tracking Chassis Start;PVZ436;Chassis Start
2017-03-08 12:04:17.670000;Cab Conveyer;QMA357;Cab Upload 2
2017-03-08 12:04:17.670000;Cab Conveyor / Monorail;QMA357;Cab Upload
2017-03-08 12:04:38.690000;Hood Conveyor;AYO527;Hood Upload
2017-03-08 12:04:52.000000;U-BOLT;QBR938;Front U-Bolt
2017-03-08 12:05:50.800000;Cab Call Scan;YGL283;B Line
2017-03-08 12:05:50.893000;Assembly Line Tracker;PVZ436;Pool 13 Start
2017-03-08 12:05:51.810000;Assembly Line Tracker;SYA283;Pool 13 Start
2017-03-08 12:05:55.757000;Assembly Line Tracker;QPC953;Pool 60 Start
2017-03-08 12:08:27.543000;Hood Conveyor;KNR831;Hood Upload
2017-03-08 12:08:57.000000;STVMS Tracking Top Station;SYA283;Top Station
2017-03-08 12:09:53.927757;Paint Inspection;YCR723;PAINT
2017-03-08 12:10:51.007000;Assembly Line Tracker;SYA283;Pool 60 Start
2017-03-08 12:11:29.937000;OMT Offline Tracking;MHU637;Enter Offline
2017-03-08 12:11:29.937000;OMT Offline Tracking;MHU637;Sold
2017-03-08 12:12:33.943000;Cab call scan;RHX208;A Line
2017-03-08 12:13:27.003000;Hood Conveyor;SYV137;Hood Upload
2017-03-08 12:15:05.742555;Paint Inspection;AHN391;PAINT
2017-03-08 12:15:47.470000;Cab Conveyer;ERC382;Cab Upload 2
2017-03-08 12:15:47.470000;Cab Conveyor / Monorail;ERC382;Cab Upload
2017-03-08 12:15:48.000000;STVMS Tracking Chassis Start;JKZ317;Chassis Start
2017-03-08 12:17:06.580000;Cab in white conveyer;FWS327;CIW upload
2017-03-08 12:17:51.000000;STVMS Tracking Top Station;PVZ436;Top Station
2017-03-08 12:18:09.070000;Hood Conveyor;ZVI392;Hood Upload
2017-03-08 12:18:52.067000;Cab Call Scan;WRT608;B Line
2017-03-08 12:20:32.000000;U-BOLT;LED479;Front U-Bolt
2017-03-08 12:20:51.930000;Assembly Line Tracker;PVZ436;Pool 60 Start
2017-03-08 12:20:52.860000;Assembly Line Tracker;JKZ317;Pool 13 Start
2017-03-08 12:21:53.050000;Hood Conveyor;LGO801;Hood Upload
2017-03-08 12:22:23.853000;OMT Offline Tracking;DZO637;Enter Offline
2017-03-08 12:24:53.000000;U-BOLT;YBJ023;Front U-Bolt
2017-03-08 12:25:09.133000;OMT Offline Tracking;CJQ075;Enter Offline
2017-03-08 12:25:15.000000;STVMS Tracking Top Station;JKZ317;Top Station
2017-03-08 12:25:30.307000;OMT Offline Tracking;USH564;Enter Offline
2017-03-08 12:25:45.073000;Cab Conveyer;GQV369;Cab Upload 2
2017-03-08 12:25:45.073000;Cab Conveyor / Monorail;GQV369;Cab Upload
2017-03-08 12:25:50.957000;Assembly Line Tracker;JKZ317;Pool 60 Start
2017-03-08 12:26:02.319564;Paint Inspection;KFN372;PAINT
2017-03-08 12:26:06.617000;Cab in white conveyer;UXJ427;CIW upload
2017-03-08 12:26:57.580000;Cab call scan;NUX358;A Line
2017-03-08 12:27:37.657000;Hood Conveyor;FTI824;Hood Upload
2017-03-08 12:30:46.000000;STVMS Tracking Top Station;VFR160;Top Station
2017-03-08 12:30:50.950000;Assembly Line Tracker;VFR160;Pool 60 Start
2017-03-08 12:31:17.623000;Cab Call Scan;BIP389;B Line
2017-03-08 12:31:20.197000;Hood Conveyor;VCM016;Hood Upload
2017-03-08 12:33:18.573000;Cab Conveyer;QZB271;Cab Upload 2
2017-03-08 12:33:18.573000;Cab Conveyor / Monorail;QZB271;Cab Upload
2017-03-08 12:35:23.221160;Paint Inspection;EBL860;PAINT
2017-03-08 12:35:32.610000;Hood Conveyor;PJL425;Hood Upload
2017-03-08 12:35:50.900000;Assembly Line Tracker;ZKY831;Pool 13 Start
2017-03-08 12:35:51.850000;Assembly Line Tracker;VFR160;Pool 13 Start
2017-03-08 12:40:07.807000;Hood Conveyor;CMI143;Hood Upload
2017-03-08 12:40:37.000000;U-BOLT;UWT728;Front U-Bolt
2017-03-08 12:41:18.575838;Paint Inspection;DPH631;PAINT
2017-03-08 12:42:03.000000;U-BOLT;UWT728;Rear U-Bolt
2017-03-08 12:42:08.913000;Cab Conveyer;YGL283;Cab Upload 2
2017-03-08 12:42:08.913000;Cab Conveyor / Monorail;YGL283;Cab Upload
2017-03-08 12:43:45.647000;OMT Offline Tracking;YDL247;Enter Offline
2017-03-08 12:45:23.473000;OMT Offline Tracking;RQJ940;Enter Offline
2017-03-08 12:45:33.563000;Cab in white conveyer;CNE620;CIW upload
2017-03-08 12:45:39.743000;Cab in white conveyer;CRN086;CIW upload
2017-03-08 12:45:51.887000;Assembly Line Tracker;AYO527;Pool 13 Start
2017-03-08 12:46:13.193000;Cab Conveyer;RHX208;Cab Upload 2
2017-03-08 12:46:13.193000;Cab Conveyor / Monorail;RHX208;Cab Upload
2017-03-08 12:46:44.247000;Hood Conveyor;IOU412;Hood Upload
2017-03-08 12:47:24.000000;STVMS Tracking Chassis Start;VFR160;Chassis Start
2017-03-08 12:47:27.000000;STVMS Tracking Chassis Start;ZKY831;Chassis Start
2017-03-08 12:47:30.000000;STVMS Tracking Chassis Start;AYO527;Chassis Start
2017-03-08 12:47:33.000000;STVMS Tracking Chassis Start;KNR831;Chassis Start
2017-03-08 12:47:36.000000;STVMS Tracking Chassis Start;SYV137;Chassis Start
2017-03-08 12:48:35.660000;Cab Call Scan;GDR742;B Line
2017-03-08 12:48:44.364295;Paint Inspection;SPI314;PAINT
2017-03-08 12:49:11.193000;Cab in white conveyer;CNE620;CIW upload
2017-03-08 12:50:24.000000;STVMS Tracking Top Station;ZKY831;Top Station
